"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061437","renal system vasculature development","14/1767","30/18842",0.466666666666667,4.97619317109979,7.01133165301853,1.32468489572908e-07,5.92853959497443e-06,5.92853959497443e-06,"OSR1/PECAM1/NRP1/AQP1/ACTA2/PDGFRA/EDN1/EGR1/TEK/CD34/ANGPT1/TCF21/PKD2/PDGFD",14
"GO:0061440","kidney vasculature development","14/1767","30/18842",0.466666666666667,4.97619317109979,7.01133165301853,1.32468489572908e-07,5.92853959497443e-06,5.92853959497443e-06,"OSR1/PECAM1/NRP1/AQP1/ACTA2/PDGFRA/EDN1/EGR1/TEK/CD34/ANGPT1/TCF21/PKD2/PDGFD",14
"GO:0010927","cellular component assembly involved in morphogenesis","30/1767","114/18842",0.263157894736842,2.8061239686653,6.2222029837824,1.32745726912395e-07,5.92853959497443e-06,5.92853959497443e-06,"MYH11/CAPN3/RFX2/PGM5/CSRP1/CCDC38/TPPP/PRKD1/MYOM3/MYOZ2/ANK2/FLNC/MYOM1/PDGFRA/TMOD2/MYOM2/EDN1/MYH3/ACTC1/PROX1/MYL9/LMOD1/TNNT3/TMOD1/PLN/FHOD3/CCDC136/MYL2/CAV3/ZPBP",30
"GO:0032989","cellular anatomical entity morphogenesis","30/1767","114/18842",0.263157894736842,2.8061239686653,6.2222029837824,1.32745726912395e-07,5.92853959497443e-06,5.92853959497443e-06,"MYH11/CAPN3/RFX2/PGM5/CSRP1/CCDC38/TPPP/PRKD1/MYOM3/MYOZ2/ANK2/FLNC/MYOM1/PDGFRA/TMOD2/MYOM2/EDN1/MYH3/ACTC1/PROX1/MYL9/LMOD1/TNNT3/TMOD1/PLN/FHOD3/CCDC136/MYL2/CAV3/ZPBP",30
"GO:0019722","calcium-mediated signaling","46/1767","219/18842",0.210045662100457,2.2397738343502,5.93648801556405,1.38957875926501e-07,6.12851518513536e-06,6.12851518513536e-06,"ATP1A2/DMD/CX3CR1/PTGDR2/ACKR4/IGF1/NOS1/JPH4/GSTM2/NMUR1/RCAN1/ACKR3/PRKD1/MYOZ2/RCAN2/CALCR/ANK2/CXCR2/SLC24A4/C10orf71/SELE/NR5A2/CDH13/JPH2/NFAT5/MCTP1/PRNP/HAP1/PDGFRA/TRDN/RGN/EDN1/CASQ2/AKAP6/HRC/CLIC2/NCALD/BST1/GRIN2B/RYR3/ATP2B4/EDNRB/GRIK1/P2RY12/PKD2/AVPR1A",46
"GO:0006813","potassium ion transport","47/1767","226/18842",0.207964601769911,2.21758292390983,5.92378757486551,1.39609866951098e-07,6.12851518513536e-06,6.12851518513536e-06,"HTR2A/ATP1A2/KCNJ16/KCNIP2/NOS1/FHL1/SLC1A3/FXYD6/LRRC38/KCNH5/KCNA1/ANK2/SLC24A4/KCNA4/FXYD2/AQP1/KCNT2/DRD2/KCNMB1/KCNJ2/KCNMB2/HCN1/ATP1B2/ADRA2A/SLC9A9/KCNH8/BIN1/KCNA5/KCNA6/KCNC4/CASQ2/ABCC9/KCNS1/KCNJ8/AKAP6/SLC17A7/FXYD1/DPP6/KCNE1/CAV1/KCNB1/KCNA2/ANO6/CAV3/PKD2/KCNAB1/KCNIP1",47
"GO:0006939","smooth muscle contraction","25/1767","85/18842",0.294117647058824,3.13625620027298,6.34996019986786,1.42546051636839e-07,6.20437729836277e-06,6.20437729836277e-06,"HTR2A/MYH11/MYOCD/KIT/MIR145/NMUR1/ADRA2B/DRD2/SPX/ADRA2A/MYLK/EDN3/RGS2/EDN1/TACR1/ADRB3/PROK2/ADRB2/ATP2B4/PTGER3/EDNRB/CAV1/ADRA1A/CNN1/SCN11A",25
"GO:0010595","positive regulation of endothelial cell migration","33/1767","133/18842",0.24812030075188,2.64577402759871,6.12717988370073,1.46225593796693e-07,6.31104747680518e-06,6.31104747680517e-06,"MIR221/EGF/FGFBP1/STAT5A/KDR/FGF2/MET/MIR126/FGF16/TGFBR3/ITGB1BP1/PRKD1/NRP1/PTGS2/ATOH8/MIR27B/SEMA5A/ANXA1/MIR10B/SASH1/ANXA3/FLT4/EDN1/ANGPT4/PROX1/PRKCA/TEK/CRIPTO/ANGPT1/RHOJ/FGF1/PLPP3/GPLD1",33
"GO:0048589","developmental growth","68/1767","381/18842",0.178477690288714,1.90315599344649,5.72911497968493,1.53516053602926e-07,6.57048709420524e-06,6.57048709420524e-06,"CER1/MYCBP2/YAP1/ZFPM2/CAPN3/STAT5A/PTN/IGF1/FGF2/PLXNA4/ACACB/TGFBR3/SLIT2/CXCL12/CCN3/FGF7/NRP1/SEMA3G/LEP/SLIT3/SEMA6D/MAP1B/STAT5B/GHR/SORBS2/SEMA5A/NR5A2/ACVR1C/RGMA/IGFBP1/SEMA3A/ANXA1/CPNE8/NPR2/S100B/MSTN/EDN3/OSTN/RGS2/DUSP6/GAS1/ISLR2/MIR222/EDN1/PRKN/PROX1/AKAP6/RBP4/LEPR/PPARA/LRP4/S1PR1/PTCH1/NRN1/ST8SIA2/FGF1/NLGN4X/DDR2/MYMX/VIM/NRG1/CAV3/MEF2C/FBLN5/SPAAR/RNF157/APOD/EYS",68
"GO:0008207","C21-steroid hormone metabolic process","15/1767","35/18842",0.428571428571429,4.56997332039777,6.80031646342887,1.90398682646222e-07,8.08171598405783e-06,8.08171598405783e-06,"AKR1D1/AKR1C1/AKR1C3/BMP5/DHRS9/HSD3B1/BMP2/AKR1C2/CYP11A1/EGR1/CYP46A1/BMP6/EDNRB/ADM/DKK3",15
"GO:0019229","regulation of vasoconstriction","20/1767","59/18842",0.338983050847458,3.61466816302648,6.47068113128323,1.92536875021333e-07,8.10548680417676e-06,8.10548680417676e-06,"HTR2A/AVPR2/LEP/SVEP1/ADRA2B/PER2/ADD3/AVP/KCNMB2/ADRA2A/EDN3/ACE2/EDN1/TACR1/OXTR/ITGA9/CAV1/ADRA1A/ADM/AVPR1A",20
"GO:0050679","positive regulation of epithelial cell proliferation","39/1767","174/18842",0.224137931034483,2.39004351813906,5.92575945767745,2.09339833392053e-07,8.69213818465441e-06,8.69213818465441e-06,"EGF/YAP1/FGFBP1/STAT5A/BMP5/KDR/PTN/SCN5A/IGF1/OSR1/PPP1R16B/GPBAR1/FGF2/F3/MIR126/CXCL12/PRKD1/FGF7/NRP1/EGFR/CCL24/MIR27B/SEMA5A/CDH13/NODAL/EGR3/MIR10B/FLT4/PROX1/PRKCA/TACR1/FZD7/NR4A1/TEK/ACVRL1/BMP6/TCF7L2/LAMC1/NR4A3",39
"GO:0051960","regulation of nervous system development","63/1767","346/18842",0.182080924855491,1.94157826040021,5.68650541634829,2.09856918788385e-07,8.69213818465441e-06,8.69213818465441e-06,"NTRK3/CX3CR1/SERPINF1/YAP1/NRXN1/SHANK3/CBLN1/PTN/IGF1/LRRTM4/IL6/NOS1/JAM2/KIT/EGR2/PTPRZ1/SLIT2/MIR125B1/TPPP/EFNB3/CXCL12/CX3CL1/SLITRK2/NRP1/SEMA3G/ROBO3/ARMCX5-GPRASP2/MME/MEST/CNTFR/BHLHE41/LPIN1/SEMA6D/BMP2/PER2/MAP1B/LGI4/SEMA5A/RELN/DRD2/RGMA/EPHB1/FEZF2/NTRK2/QKI/HAP1/KHDC3L/S100B/BIN1/ISLR2/GFAP/PRKCA/NEGR1/SLITRK3/IL34/NLGN1/FZD4/LRP4/DAAM2/ST8SIA2/VIM/DCT/SOX10",63
"GO:1905952","regulation of lipid localization","38/1767","168/18842",0.226190476190476,2.41193036354327,5.91342556902383,2.32926417399133e-07,9.57048063809559e-06,9.57048063809559e-06,"ABCA8/EGF/EEPD1/C1QTNF1/GALR1/IL6/ACSL4/ACACB/MIR145/PLTP/APOB/C3/LRP1/NMB/ECRG4/LEP/ABCA1/CD36/PLA2R1/MIR27B/PNPLA2/CES1/TAC1/MIR10B/ADIPOQ/LPL/EDN1/IRS2/PRKN/CRY2/ABCA5/PPARA/BMP6/ACSL1/PTCH1/CAV1/CETP/PPARG",38
"GO:0007015","actin filament organization","76/1767","448/18842",0.169642857142857,1.80894777265745,5.57456896769827,2.47640180070449e-07,1.00942854352526e-05,1.00942854352526e-05,"MYOC/LIMCH1/CAPZA3/FERMT2/SHANK3/DMTN/MYO7B/MYO1H/GAS2/CORO2B/KANK3/ARHGAP6/SFRP1/PLEKHH2/SLIT2/SYNPO2/ITGB1BP1/DIAPH2/ZEB2/NEDD9/CXCL12/CX3CL1/PARVA/NRP1/FSCN3/CCL24/KANK1/CSF3/PTGER4/SEMA5A/SYNPO/ADD3/SHROOM4/FAM107A/CYRIA/PHLDB2/CFL2/TAC1/KHDC3L/RGCC/BIN1/TENM1/TMOD2/CCL21/TMEFF2/PRKN/ACTC1/GAS2L2/PROX1/SPTA1/TACR1/MYL9/LMOD1/ESAM/TMOD1/ARHGEF15/SORBS1/DLC1/ARHGAP36/RHOJ/SPTB/S1PR1/FHOD3/DAAM2/KANK2/RND3/PAK3/WASF3/RAPGEF3/GSN/RHOU/EPS8/PIK3R1/RHOQ/CNN1/SPTBN1",76
"GO:0098771","inorganic ion homeostasis","70/1767","402/18842",0.174129353233831,1.85678849667903,5.58593771063987,2.68558313031637e-07,1.08607519348857e-05,1.08607519348857e-05,"HTR2A/ATP1A2/DMTN/TESC/SLC25A27/ALPL/TRPC6/MICU3/NT5E/CCL13/FXYD6/SCARA5/CNR1/CXCL12/TRPC1/PTH1R/OTC/TF/CYBRD1/SMAD9/ATP13A5/KCNA1/ANK2/BMP2/SLC24A4/SV2B/MT1M/DRD2/JPH2/ELANE/KCNJ2/C19orf12/SCN7A/SPX/PRNP/MT1X/ATP1B2/ACO1/CAV2/CCL23/CCL14/EDN3/CDH5/KCNA5/TRDN/RGN/EDN1/ABCC6/CASQ2/CDH23/SLC8A3/TMEM178A/BOK/ATP13A4/HRC/SLC17A7/ALAS2/FXYD1/BMP6/KLHL3/NPR1/CALB2/RYR3/ATP2B4/PLN/HCRTR1/EDNRB/DHRS7C/CAV1/CAV3",70
"GO:0006721","terpenoid metabolic process","29/1767","112/18842",0.258928571428571,2.76102554774032,6.01306187034746,3.10870260209412e-07,1.24736691909026e-05,1.24736691909026e-05,"ADH1A/AKR1C1/AKR1C3/CYP1A2/ADH1B/LIPE/LRP1/ALDH1A1/CYP3A4/ALDH1A3/DHRS9/RPE65/ADH4/PNPLA2/CES1/DHRS3/LPL/DGAT2/HMGCS2/RBP4/ADH6/RARRES2/PECR/ALDH1A2/ADH1C/CYP26B1/RETSAT/RDH5/CYP1A1",29
"GO:0072330","monocarboxylic acid biosynthetic process","47/1767","232/18842",0.202586206896552,2.16023164139492,5.72012348608318,3.14859852878944e-07,1.25358155378779e-05,1.25358155378779e-05,"AKR1D1/CYP7A1/PTGIS/AKR1C3/ABCD2/MGLL/GSTM2/CYP1A2/ACSL4/ACACB/ACSM2B/ACSM1/CYP39A1/ALDH1A1/ACADL/CYP3A4/ALDH1A3/DHRS9/PTGS2/PER2/ANGPTL4/ACSM3/CES1/KAT2B/SCD/AVP/ELOVL3/FADS3/ACSS2/LPL/EDN1/PROX1/ABCB11/PLA2G4A/CYP46A1/ACSL1/PECR/ALDH1A2/HOGA1/PDK4/EHHADH/ACSM2A/ACSM5/GPIHBP1/AVPR1A/CYP1A1/MLXIPL",47
"GO:0040013","negative regulation of locomotion","68/1767","389/18842",0.174807197943445,1.86401653856841,5.53927923855071,3.42123755598146e-07,1.35165200673237e-05,1.35165200673237e-05,"LIMCH1/MIR221/SERPINF1/BMP5/PTPRM/HAS1/PODN/EMILIN2/MYOCD/FGF2/MIR126/SFRP1/MIR145/TGFBR3/MIR205/SLIT2/ITGB1BP1/ZEB2/RECK/NEDD9/CXCL12/MMRN2/CCN3/LRP1/CX3CL1/IL33/MMRN1/ROBO3/CCL2/MITF/CYGB/CLDN5/DUSP1/KANK1/CD200/PTGER4/ADAMTS9/SEMA5A/ACVR1C/DRD2/PHLDB2/ELANE/NODAL/MCTP1/ATP1B2/NGFR/TMEM196/ADIPOQ/RGCC/SPOCK3/CCL21/DCN/TMEFF2/ANGPT4/KLF4/DAB2IP/FBLN1/MEOX2/ACVRL1/DLC1/ATP2B4/CLDN19/CCL28/HOXA7/PPARG/MEF2C/DPP4/APOD",68
"GO:0045834","positive regulation of lipid metabolic process","33/1767","138/18842",0.239130434782609,2.54991264978716,5.87853911768842,3.68545123751176e-07,1.44492195082904e-05,1.44492195082904e-05,"HTR2A/CYP7A1/PLCH2/ABCD2/GNAI1/AADAC/TWIST1/PTGS2/NR5A2/PNPLA2/CES1/KAT2B/QKI/AVP/PCK1/ADIPOQ/EDN1/IRS2/DGAT2/ABHD6/ADRB3/HSD17B13/PPARA/SORBS1/BMP6/FGF1/PPARGC1A/GPIHBP1/ADM/PPARG/AVPR1A/GPLD1/MLXIPL",33
"GO:0070098","chemokine-mediated signaling pathway","26/1767","95/18842",0.273684210526316,2.91836892741191,6.03000868540495,3.902788258956e-07,1.51853943166652e-05,1.51853943166652e-05,"CX3CR1/STAT5A/ACKR4/ACKR1/MAS1/GPR75/GNAI1/CCL13/SLIT2/ACKR3/CXCL12/CX3CL1/CCL2/ACKR5/CCL16/SLIT3/CXCR2/CCL24/ENTREP1/CCL23/CCL14/GPR17/CCL21/EDN1/MRGPRX2/MPL",26
"GO:1901343","negative regulation of vasculature development","36/1767","158/18842",0.227848101265823,2.42960606907223,5.8049688114442,3.96799994052043e-07,1.5323043379333e-05,1.5323043379333e-05,"ISM1/MIR221/SERPINF1/TNMD/PTPRM/KLF2/ECSCR/MIR145/MIR205/SPRY2/MIR125B1/SEMA6A/ADAMTS1/ADGRB3/CD36/CLDN5/ADAMTS9/PDE3B/ANGPTL7/QKI/RGCC/DCN/MIR222/HOXA5/FOXO4/ANGPT4/KLF4/DAB2IP/PF4/TEK/COL4A3/NPR1/ATP2B4/KLK3/PPARG/FBLN5",36
"GO:0048880","sensory system development","52/1767","271/18842",0.191881918819188,2.04608891589765,5.579888159494,4.5489078113704e-07,1.72448840173806e-05,1.72448840173806e-05,"DMD/SERPINF1/ADAMTS18/PTPRM/PLAAT3/FGF2/MAF/PTF1A/RP1L1/SPRY1/CRB2/MAB21L1/EPHA2/SPRY2/ZEB2/C3/NRP1/SGCA/TWIST1/CRYBG3/ALDH1A3/PMEL/SGCB/PER2/CPAMD8/RPE65/ANGPTL7/MYOM1/DRD2/SEMA3A/PDGFRA/SGCG/FZD5/PROX1/RBP4/OPN4/MEIS2/SLC17A7/TMOD1/ACVRL1/BMP6/FZD4/ATP2B4/CLDN19/ABCB5/EFEMP1/P2RY12/CHRDL1/SSPN/CYP1A1/FOS/MFAP5",52
"GO:0007611","learning or memory","39/1767","179/18842",0.217877094972067,2.32328252601227,5.72240061200192,4.5566134416854e-07,1.72448840173806e-05,1.72448840173806e-05,"HTR2A/SERPINF1/EIF4EBP2/NRXN1/SHANK3/PTN/KIT/PTPRZ1/SCN2A/NEDD9/NTF4/EGFR/ARMCX5-GPRASP2/MME/CLDN5/RELN/DRD2/NTRK2/KAT2B/PRNP/TAC1/S100B/ACSS2/SLC8A3/EGR1/PRKCA/TACR1/GPR88/NPAS4/VLDLR/GRIN2B/CRHBP/PLN/NLGN4X/SLC2A4/RAPGEF3/ARC/MEF2C/FOS",39
"GO:0006112","energy reserve metabolic process","24/1767","84/18842",0.285714285714286,3.04664888026518,6.04755202077957,4.56640230989829e-07,1.72448840173806e-05,1.72448840173806e-05,"EPM2A/GBE1/IGF1/STBD1/GABARAPL1/PYGL/G6PC1/GYS2/PPP1R1A/PHKG1/MRAP2/PGM1/LEP/PYGM/UGP2/PER2/ADGRF5/PID1/GYG2/IRS2/PPP1R3G/ADRB3/LEPR/SORBS1",24
"GO:0097529","myeloid leukocyte migration","43/1767","207/18842",0.207729468599034,2.21507563516864,5.65475352490083,4.84069500731619e-07,1.81473062464058e-05,1.81473062464058e-05,"CX3CR1/DEFB124/IL6/KIT/VEGFD/CCL13/SLIT2/CXCL12/CCN3/PECAM1/CX3CL1/CCL2/CCL16/SIRPA/CXCR2/CCL24/CXCL3/DUSP1/CD200/PTGER4/PF4V1/ANXA1/PPBP/XG/CCL23/MSTN/EDN3/CCL21/EDN1/SAA1/PF4/MRGPRX2/IL34/BST1/RARRES2/EDNRB/CCL28/P2RY12/ANO6/CTSG/DPP4/PDGFD/JAM3",43
"GO:0006638","neutral lipid metabolic process","31/1767","127/18842",0.244094488188976,2.60284569691946,5.83026847378346,5.09239558426198e-07,1.88162185041508e-05,1.88162185041508e-05,"FABP4/AGMO/MGLL/PLAAT3/LIPE/APOB/AADAC/FABP9/C3/MOGAT1/LPIN1/PNPLA2/GPAT3/CIDEC/PCK1/PLIN1/LPL/AGPAT2/DGAT2/ABHD6/PLA2G4A/CPS1/ACSL1/GPAM/CAV1/CETP/DGKI/THRSP/GPIHBP1/CAV3/GPLD1",31
"GO:0006639","acylglycerol metabolic process","31/1767","127/18842",0.244094488188976,2.60284569691946,5.83026847378346,5.09239558426198e-07,1.88162185041508e-05,1.88162185041508e-05,"FABP4/AGMO/MGLL/PLAAT3/LIPE/APOB/AADAC/FABP9/C3/MOGAT1/LPIN1/PNPLA2/GPAT3/CIDEC/PCK1/PLIN1/LPL/AGPAT2/DGAT2/ABHD6/PLA2G4A/CPS1/ACSL1/GPAM/CAV1/CETP/DGKI/THRSP/GPIHBP1/CAV3/GPLD1",31
"GO:0150063","visual system development","51/1767","265/18842",0.192452830188679,2.05217669859371,5.54898715511622,5.32315894153445e-07,1.94648615767864e-05,1.94648615767864e-05,"DMD/SERPINF1/ADAMTS18/PTPRM/PLAAT3/FGF2/MAF/PTF1A/RP1L1/SPRY1/CRB2/MAB21L1/EPHA2/SPRY2/ZEB2/C3/NRP1/SGCA/TWIST1/CRYBG3/ALDH1A3/PMEL/SGCB/PER2/CPAMD8/RPE65/ANGPTL7/MYOM1/DRD2/PDGFRA/SGCG/FZD5/PROX1/RBP4/OPN4/MEIS2/SLC17A7/TMOD1/ACVRL1/BMP6/FZD4/ATP2B4/CLDN19/ABCB5/EFEMP1/P2RY12/CHRDL1/SSPN/CYP1A1/FOS/MFAP5",51
"GO:0048545","response to steroid hormone","58/1767","317/18842",0.182965299684543,1.95100858893953,5.49319296742576,5.34374120390749e-07,1.94648615767864e-05,1.94648615767864e-05,"KLF9/NTRK3/ATP1A2/TXNIP/SERPINF1/YAP1/JUN/AKR1C3/MGARP/IL6/LMO3/ALPL/ZNF366/SFRP1/SLIT2/TP63/RHOXF1/CALCR/SLIT3/CDO1/ZFP36/DUSP1/NR3C2/PER1/GHR/AQP1/FAM107A/NODAL/ANXA1/PCK1/ZFP36L2/S100B/MSTN/FOSB/EDN1/PRKN/PRKCA/HMGCS2/TACR1/CRY2/CSN1S1/ESR2/PPARA/BMP6/CPS1/PLPP1/CALCOCO1/KANK2/TCF7L2/NR3C1/CAV1/TCF21/NR4A3/AVPR1A/RXRG/SOX10/FOS/TFPI",58
"GO:0055002","striated muscle cell development","32/1767","134/18842",0.238805970149254,2.54645279544552,5.77916747205696,5.69137369837922e-07,2.05851375456871e-05,2.05851375456871e-05,"MYH11/ALPK3/CAPN3/IGF1/PGM5/CSRP1/PRKD1/MYOM3/MYOZ2/KLHL40/FLNC/SORBS2/MYOM1/CAV2/PDGFRA/TMOD2/RGS2/MYOM2/EDN1/MYH3/TBX18/ACTC1/PROX1/AKAP6/MYL9/LMOD1/TNNT3/TMOD1/PPARA/FHOD3/MYL2/CAV3",32
"GO:1990868","response to chemokine","27/1767","103/18842",0.262135922330097,2.79522639985495,5.87698424269974,6.03346820959545e-07,2.15193699475571e-05,2.15193699475571e-05,"CX3CR1/STAT5A/ACKR4/ACKR1/MAS1/GPR75/GNAI1/CCL13/SLIT2/ACKR3/CXCL12/CX3CL1/CCL2/ACKR5/CCL16/SLIT3/CXCR2/CCL24/DUSP1/ENTREP1/CCL23/CCL14/GPR17/CCL21/EDN1/MRGPRX2/MPL",27
"GO:1990869","cellular response to chemokine","27/1767","103/18842",0.262135922330097,2.79522639985495,5.87698424269974,6.03346820959545e-07,2.15193699475571e-05,2.15193699475571e-05,"CX3CR1/STAT5A/ACKR4/ACKR1/MAS1/GPR75/GNAI1/CCL13/SLIT2/ACKR3/CXCL12/CX3CL1/CCL2/ACKR5/CCL16/SLIT3/CXCR2/CCL24/DUSP1/ENTREP1/CCL23/CCL14/GPR17/CCL21/EDN1/MRGPRX2/MPL",27
"GO:0016525","negative regulation of angiogenesis","35/1767","154/18842",0.227272727272727,2.42347070021094,5.70581088793937,6.10071438456847e-07,2.16091510890646e-05,2.16091510890646e-05,"ISM1/MIR221/SERPINF1/TNMD/PTPRM/KLF2/ECSCR/MIR145/MIR205/SPRY2/MIR125B1/SEMA6A/ADAMTS1/ADGRB3/CD36/CLDN5/ADAMTS9/PDE3B/QKI/RGCC/DCN/MIR222/HOXA5/FOXO4/ANGPT4/KLF4/DAB2IP/PF4/TEK/COL4A3/NPR1/ATP2B4/KLK3/PPARG/FBLN5",35
"GO:0034762","regulation of transmembrane transport","67/1767","388/18842",0.172680412371134,1.84133804747986,5.386802181161,6.57617778432521e-07,2.31337322604755e-05,2.31337322604755e-05,"ATP1A2/DMD/CAPN3/PTPRM/SCN5A/IGF1/OSR1/TESC/KCNIP2/NOS1/FHL1/JPH4/GSTM2/IL13/SLC25A27/TRPC6/FXYD6/C3/STAC2/TRPC1/CX3CL1/LEP/LRRC38/ANK2/PER2/CACNA2D1/FXYD2/ITLN1/JPH2/KCNJ2/PRNP/SNCA/ATP1B2/ADIPOQ/BIN1/RGS2/PID1/ACE2/TRDN/EDN1/IRS2/CASQ2/KCNS1/AKAP6/HRC/ADCYAP1R1/CLIC2/FXYD1/SORBS1/GRIN2B/ACSL1/DPP6/CRHBP/ATP2B4/UTRN/PLN/KCNE1/DHRS7C/CAV1/NR4A3/FFAR4/ANO6/PIK3R1/RHOQ/CAV3/KCNAB1/KCNIP1",67
"GO:0046394","carboxylic acid biosynthetic process","59/1767","327/18842",0.180428134556575,1.92395410940293,5.42191010699712,6.92745204713436e-07,2.42036691932531e-05,2.42036691932531e-05,"AKR1D1/CYP7A1/HAAO/PTGIS/AKR1C3/ABCD2/MGLL/GSTM2/CYP1A2/ACSL4/GGT3P/ACACB/DPYD/GGTA1/ACSM2B/ACSM1/CYP39A1/OTC/ALDH1A1/ACADL/CYP3A4/ALDH1A3/CDO1/DHRS9/PTGS2/PER2/BHMT2/SHMT1/ANGPTL4/ACSM3/CES1/KAT2B/SCD/AVP/ELOVL3/FADS3/ACSS2/LPL/EDN1/AGXT/PROX1/ABCB11/PLA2G4A/CYP46A1/CPS1/ACSL1/PECR/ATP2B4/ALDH1A2/HOGA1/PLA2G5/PDK4/EHHADH/ACSM2A/ACSM5/GPIHBP1/AVPR1A/CYP1A1/MLXIPL",59
"GO:0050890","cognition","45/1767","224/18842",0.200892857142857,2.14217499393645,5.53197281571423,7.1257273843656e-07,2.47281998960147e-05,2.47281998960147e-05,"HTR2A/SERPINF1/EIF4EBP2/NRXN1/SHANK3/PTN/PTCHD1/KIT/PTPRZ1/SCN2A/NEDD9/NTF4/EGFR/LHCGR/ARMCX5-GPRASP2/MME/MGAT3/CLDN5/SOBP/RELN/DRD2/SHROOM4/FAM107A/NTRK2/KAT2B/PRNP/TAC1/S100B/ACSS2/SLC8A3/EGR1/PRKCA/TACR1/GPR88/NPAS4/VLDLR/GRIN2B/CRHBP/PLN/NLGN4X/SLC2A4/RAPGEF3/ARC/MEF2C/FOS",45
"GO:0120162","positive regulation of cold-induced thermogenesis","27/1767","104/18842",0.259615384615385,2.76834922293326,5.8171864201503,7.42862603885363e-07,2.56063243862767e-05,2.56063243862767e-05,"FABP4/EBF2/PEMT/IL13/ALPL/ACADL/PRDM16/LEP/CD36/LPIN1/PER2/G0S2/SCD/ADIPOQ/ELOVL3/ADRB3/CIDEA/LEPR/ADRB2/ACSL1/OXTR/ADRB1/CAV1/FFAR4/PPARGC1A/HADH/EPAS1",27
"GO:0120163","negative regulation of cold-induced thermogenesis","17/1767","48/18842",0.354166666666667,3.77657517449538,6.19598470589382,7.78946629239349e-07,2.66711325851553e-05,2.66711325851553e-05,"MAP2K6/TLR4/ARRDC3/LAMA4/ALDH1A1/NOVA2/ADAMTS5/QKI/PLCL2/ADIPOQ/LGR4/WNT10B/ZNF423/ABHD6/CIDEA/NPR3/ID1",17
"GO:2000181","negative regulation of blood vessel morphogenesis","35/1767","156/18842",0.224358974358974,2.39240056302875,5.61769569892977,8.43296839632875e-07,2.86832620420824e-05,2.86832620420824e-05,"ISM1/MIR221/SERPINF1/TNMD/PTPRM/KLF2/ECSCR/MIR145/MIR205/SPRY2/MIR125B1/SEMA6A/ADAMTS1/ADGRB3/CD36/CLDN5/ADAMTS9/PDE3B/QKI/RGCC/DCN/MIR222/HOXA5/FOXO4/ANGPT4/KLF4/DAB2IP/PF4/TEK/COL4A3/NPR1/ATP2B4/KLK3/PPARG/FBLN5",35
"GO:0050994","regulation of lipid catabolic process","20/1767","64/18842",0.3125,3.33227221279004,6.01221428329365,8.54580370029746e-07,2.8875820924163e-05,2.8875820924163e-05,"ENDOU/ABCD2/ACACB/AADAC/TWIST1/PDE3B/PNPLA2/HCAR2/CIDEC/ADRA2A/PLIN1/IRS2/ABCB11/ADRB3/CIDEA/PPARA/RARRES2/HCAR3/ALK/GPLD1",20
"GO:1902903","regulation of supramolecular fiber organization","63/1767","361/18842",0.174515235457064,1.86090326343067,5.31294248989413,9.71471588766171e-07,3.26109678425036e-05,3.26109678425036e-05,"MYOC/LIMCH1/CAPZA3/FERMT2/SHANK3/DMTN/KANK3/ARHGAP6/SFRP1/PLEKHH2/SLIT2/SYNPO2/ITGB1BP1/CXCL12/PRKD1/CX3CL1/NRP1/CCL24/MAP1B/KANK1/CSF3/PTGER4/SEMA5A/SYNPO/ADD3/CYRIA/PHLDB2/CFL2/SNCA/TAC1/ANKRD53/RGCC/BIN1/TENM1/TMOD2/CDH5/CCL21/EDN1/TMEFF2/PRKN/GAS2L2/PROX1/SPTA1/TACR1/LMOD1/ESAM/TMOD1/ARHGEF15/CRYAB/DLC1/SPTB/S1PR1/FHOD3/DAAM2/KANK2/PAK3/WASF3/RAPGEF3/GSN/EPS8/PIK3R1/CAV3/SPTBN1",63
"GO:0016053","organic acid biosynthetic process","59/1767","331/18842",0.178247734138973,1.90070390868507,5.31827753437609,1.04809358752992e-06,3.49546017243745e-05,3.49546017243746e-05,"AKR1D1/CYP7A1/HAAO/PTGIS/AKR1C3/ABCD2/MGLL/GSTM2/CYP1A2/ACSL4/GGT3P/ACACB/DPYD/GGTA1/ACSM2B/ACSM1/CYP39A1/OTC/ALDH1A1/ACADL/CYP3A4/ALDH1A3/CDO1/DHRS9/PTGS2/PER2/BHMT2/SHMT1/ANGPTL4/ACSM3/CES1/KAT2B/SCD/AVP/ELOVL3/FADS3/ACSS2/LPL/EDN1/AGXT/PROX1/ABCB11/PLA2G4A/CYP46A1/CPS1/ACSL1/PECR/ATP2B4/ALDH1A2/HOGA1/PLA2G5/PDK4/EHHADH/ACSM2A/ACSM5/GPIHBP1/AVPR1A/CYP1A1/MLXIPL",59
